latitud,longitud,comuna,region,cantidad_toneladas
"-33,36062895","-70,54400704",Lo Barnechea,Metropolitana de Santiago,"0,1517"
"-33,36062895","-70,54400704",Lo Barnechea,Metropolitana de Santiago,"0,1778"
"-33,4301595","-70,606409",Providencia,Metropolitana de Santiago,"80,04"
"-33,438292","-70,6039061",Providencia,Metropolitana de Santiago,50
"-33,43414929","-70,6503097",Santiago,Metropolitana de Santiago,"0,064"
"-33,43414929","-70,6503097",Santiago,Metropolitana de Santiago,"0,288"
"-33,43414929","-70,6503097",Santiago,Metropolitana de Santiago,"0,89"
"-33,43414929","-70,6503097",Santiago,Metropolitana de Santiago,"1,878"
"-33,43414929","-70,6503097",Santiago,Metropolitana de Santiago,"3,062"
"-33,43414929","-70,6503097",Santiago,Metropolitana de Santiago,"19,433"
"-33,43414929","-70,6503097",Santiago,Metropolitana de Santiago,"148,34195"
"-37,81036212","-72,68560197",Angol,Araucanía,"1,19"
"-37,81036212","-72,68560197",Angol,Araucanía,"34,02"
"-37,81036212","-72,68560197",Angol,Araucanía,"640,163"
"-33,0434565","-71,41917694",Quilpué,Valparaíso,"0,81"
"-33,0434565","-71,41917694",Quilpué,Valparaíso,"13,65375"
"-33,0434565","-71,41917694",Quilpué,Valparaíso,"77,72"
"-33,0434565","-71,41917694",Quilpué,Valparaíso,"287,47841"
"-33,72953368","-70,73981353",Buin,Metropolitana de Santiago,"0,29"
"-33,72953368","-70,73981353",Buin,Metropolitana de Santiago,"3,9"
"-33,72953368","-70,73981353",Buin,Metropolitana de Santiago,"6,02911"
"-33,72953368","-70,73981353",Buin,Metropolitana de Santiago,"29,18311"
"-33,72953368","-70,73981353",Buin,Metropolitana de Santiago,"34,057"
"-37,80582415","-73,39196825",Cañete,Biobío,"56,257"
"-33,50459376","-70,72939907",Cerrillos,Metropolitana de Santiago,"24,62"
"-33,50459376","-70,72939907",Cerrillos,Metropolitana de Santiago,"27,721"
"-33,50459376","-70,72939907",Cerrillos,Metropolitana de Santiago,"28,42"
"-33,5499747","-70,56594659",Puente Alto,Metropolitana de Santiago,"1,484"
"-33,5499747","-70,56594659",Puente Alto,Metropolitana de Santiago,"1,956"
"-33,5499747","-70,56594659",Puente Alto,Metropolitana de Santiago,"2,108"
"-33,5499747","-70,56594659",Puente Alto,Metropolitana de Santiago,"40,559"
"-33,5499747","-70,56594659",Puente Alto,Metropolitana de Santiago,"69,77789"
"-36,61232909","-72,0995515",Chillán,Ñuble,"6,64"
"-36,61268855","-72,10136009",Chillán,Ñuble,"0,1"
"-36,61268855","-72,10136009",Chillán,Ñuble,"43,306"
"-33,47351316","-70,64833321",Santiago,Metropolitana de Santiago,"0,016"
"-33,47351316","-70,64833321",Santiago,Metropolitana de Santiago,"0,46232"
"-33,47351316","-70,64833321",Santiago,Metropolitana de Santiago,"4,45"
"-33,47351316","-70,64833321",Santiago,Metropolitana de Santiago,"18,015"
"-33,47351316","-70,64833321",Santiago,Metropolitana de Santiago,"30,29953"
"-33,20686702","-70,67729234",Colina,Metropolitana de Santiago,"0,911"
"-33,20686702","-70,67729234",Colina,Metropolitana de Santiago,"2,01"
"-33,20686702","-70,67729234",Colina,Metropolitana de Santiago,"3,123"
"-33,20686702","-70,67729234",Colina,Metropolitana de Santiago,"44,985"
"-33,20686702","-70,67729234",Colina,Metropolitana de Santiago,"83,27"
"-36,82355146","-73,05264545",Concepción,Biobío,"0,53"
"-36,82355146","-73,05264545",Concepción,Biobío,"1,53"
"-36,82355146","-73,05264545",Concepción,Biobío,"2,87"
"-36,82355146","-73,05264545",Concepción,Biobío,"3,62"
"-36,82355146","-73,05264545",Concepción,Biobío,"43,82"
"-36,82355146","-73,05264545",Concepción,Biobío,"65,11"
"-34,98177727","-71,24761252",Curicó,Maule,"1,08"
"-34,98177727","-71,24761252",Curicó,Maule,"4,261"
"-34,98177727","-71,24761252",Curicó,Maule,"45,39"
"-34,98177727","-71,24761252",Curicó,Maule,"325,2429"
"-36,79891112","-73,08550305",Hualpén,Biobío,"1,03"
"-36,79891112","-73,08550305",Hualpén,Biobío,"6,66"
"-36,79891112","-73,08550305",Hualpén,Biobío,"70,145"
"-36,79891112","-73,08550305",Hualpén,Biobío,127
"-36,79605244","-73,08261549",Hualpén,Biobío,"6,74"
"-36,79605244","-73,08261549",Hualpén,Biobío,"45,916"
"-36,79605244","-73,08261549",Hualpén,Biobío,"47,5"
"-32,78761936","-71,19361685",Calera,Valparaíso,"1,31"
"-32,78761936","-71,19361685",Calera,Valparaíso,"6,202"
"-32,78761936","-71,19361685",Calera,Valparaíso,"6,36566"
"-32,78761936","-71,19361685",Calera,Valparaíso,"80,804"
"-32,78761936","-71,19361685",Calera,Valparaíso,"180,76951"
"-33,54185912","-70,6653854",La Cisterna,Metropolitana de Santiago,"20,79336"
"-33,54185912","-70,6653854",La Cisterna,Metropolitana de Santiago,"22,943"
"-33,54185912","-70,6653854",La Cisterna,Metropolitana de Santiago,"30,25433"
"-33,55397028","-70,60324338",La Florida,Metropolitana de Santiago,"0,06"
"-33,55397028","-70,60324338",La Florida,Metropolitana de Santiago,"3,143"
"-33,55397028","-70,60324338",La Florida,Metropolitana de Santiago,"3,44"
"-33,55397028","-70,60324338",La Florida,Metropolitana de Santiago,"41,791"
"-33,55397028","-70,60324338",La Florida,Metropolitana de Santiago,"59,16"
"-40,29527859","-73,0793243",La Unión,Los Ríos,"0,89"
"-40,29527859","-73,0793243",La Unión,Los Ríos,"36,76"
"-40,29527859","-73,0793243",La Unión,Los Ríos,"44,737"
"-35,84640468","-71,59961363",Linares,Maule,"0,53"
"-35,84640468","-71,59961363",Linares,Maule,"0,88"
"-35,84640468","-71,59961363",Linares,Maule,"17,966"
"-35,84640468","-71,59961363",Linares,Maule,"28,888"
"-35,84640468","-71,59961363",Linares,Maule,"34,19"
"-35,84640468","-71,59961363",Linares,Maule,"53,145"
"-33,44464719","-70,73094056",Lo Prado,Metropolitana de Santiago,"1,008"
"-33,44464719","-70,73094056",Lo Prado,Metropolitana de Santiago,"3,528"
"-33,44464719","-70,73094056",Lo Prado,Metropolitana de Santiago,"9,10092"
"-33,44464719","-70,73094056",Lo Prado,Metropolitana de Santiago,"22,33952"
"-32,83166878","-70,60222637",Los Andes,Valparaíso,"0,46"
"-32,83166878","-70,60222637",Los Andes,Valparaíso,"6,97"
"-32,83166878","-70,60222637",Los Andes,Valparaíso,"38,5736"
"-32,83166878","-70,60222637",Los Andes,Valparaíso,"347,644"
"-37,4516281","-72,33939417",Los Angeles,Biobío,"27,516"
"-37,4516281","-72,33939417",Los Angeles,Biobío,"45,295"
"-33,50121101","-70,73977302",Maipú,Metropolitana de Santiago,"1,56802"
"-33,50121101","-70,73977302",Maipú,Metropolitana de Santiago,"24,023"
"-33,50121101","-70,73977302",Maipú,Metropolitana de Santiago,"303,29148"
"-33,55093469","-70,79108796",Maipú,Metropolitana de Santiago,"4,862"
"-33,55093469","-70,79108796",Maipú,Metropolitana de Santiago,"10,01"
"-33,55093469","-70,79108796",Maipú,Metropolitana de Santiago,"48,62"
"-33,55093469","-70,79108796",Maipú,Metropolitana de Santiago,"57,3"
"-33,48426698","-70,61307518",Macul,Metropolitana de Santiago,"0,304"
"-33,48426698","-70,61307518",Macul,Metropolitana de Santiago,"0,732"
"-33,48426698","-70,61307518",Macul,Metropolitana de Santiago,"5,50262"
"-33,48426698","-70,61307518",Macul,Metropolitana de Santiago,"7,099"
"-33,48426698","-70,61307518",Macul,Metropolitana de Santiago,"34,89694"
"-30,60072708","-71,19476037",Ovalle,Coquimbo,"8,4"
"-30,60072708","-71,19476037",Ovalle,Coquimbo,"22,92"
"-30,60072708","-71,19476037",Ovalle,Coquimbo,"33,4"
"-30,60072708","-71,19476037",Ovalle,Coquimbo,"53,6"
"-30,60602124","-71,20228406",Ovalle,Coquimbo,"2,14"
"-30,60602124","-71,20228406",Ovalle,Coquimbo,"45,6"
"-30,60602124","-71,20228406",Ovalle,Coquimbo,"63,8"
"-30,60602124","-71,20228406",Ovalle,Coquimbo,"81,4"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"0,448"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"2,683"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"3,113"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"14,52353"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"35,14"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"49,281"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"0,5"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"1,219"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"18,94565"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"19,742"
"-33,46569519","-70,72643095",Estación Central,Metropolitana de Santiago,"32,30283"
"-33,61113143","-70,90201562",Peñaflor,Metropolitana de Santiago,"3,836"
"-33,61113143","-70,90201562",Peñaflor,Metropolitana de Santiago,"11,28031"
"-33,61113143","-70,90201562",Peñaflor,Metropolitana de Santiago,"51,00211"
"-33,61113143","-70,90201562",Peñaflor,Metropolitana de Santiago,"61,658"
"-33,52057743","-70,5996337",La Florida,Metropolitana de Santiago,"0,26"
"-33,52057743","-70,5996337",La Florida,Metropolitana de Santiago,"5,171"
"-33,52057743","-70,5996337",La Florida,Metropolitana de Santiago,"23,45"
"-33,52057743","-70,5996337",La Florida,Metropolitana de Santiago,"26,845"
"-33,52057743","-70,5996337",La Florida,Metropolitana de Santiago,"89,14"
"-41,46128942","-72,94697195",Puerto Montt,Los Lagos,"2,609"
"-41,46128942","-72,94697195",Puerto Montt,Los Lagos,"16,246"
"-41,46128942","-72,94697195",Puerto Montt,Los Lagos,"58,907"
"-33,57238054","-70,58330835",Puente Alto,Metropolitana de Santiago,"0,088"
"-33,57238054","-70,58330835",Puente Alto,Metropolitana de Santiago,"0,58"
"-33,57238054","-70,58330835",Puente Alto,Metropolitana de Santiago,"1,168"
"-33,57238054","-70,58330835",Puente Alto,Metropolitana de Santiago,"1,869"
"-33,57238054","-70,58330835",Puente Alto,Metropolitana de Santiago,"2,525"
"-33,57238054","-70,58330835",Puente Alto,Metropolitana de Santiago,"11,55"
"-33,57238054","-70,58330835",Puente Alto,Metropolitana de Santiago,"43,145"
"-33,57238054","-70,58330835",Puente Alto,Metropolitana de Santiago,"85,52"
"-34,16913319","-70,74866523",Rancagua,Libertador Gral. Bernardo O'Higgins,"0,024"
"-34,16913319","-70,74866523",Rancagua,Libertador Gral. Bernardo O'Higgins,"0,092"
"-34,16913319","-70,74866523",Rancagua,Libertador Gral. Bernardo O'Higgins,"0,25"
"-34,16913319","-70,74866523",Rancagua,Libertador Gral. Bernardo O'Higgins,"1,127"
"-34,16913319","-70,74866523",Rancagua,Libertador Gral. Bernardo O'Higgins,"1,152"
"-34,16913319","-70,74866523",Rancagua,Libertador Gral. Bernardo O'Higgins,"10,24"
"-34,16913319","-70,74866523",Rancagua,Libertador Gral. Bernardo O'Higgins,"21,918"
"-34,16913319","-70,74866523",Rancagua,Libertador Gral. Bernardo O'Higgins,"52,72778"
"-33,40386525","-70,63195239",Recoleta,Metropolitana de Santiago,"1,11"
"-33,40386525","-70,63195239",Recoleta,Metropolitana de Santiago,"4,53462"
"-33,40386525","-70,63195239",Recoleta,Metropolitana de Santiago,"11,69"
"-33,40386525","-70,63195239",Recoleta,Metropolitana de Santiago,"308,52168"
"-34,40252941","-70,85565451",Rengo,Libertador Gral. Bernardo O'Higgins,"0,16"
"-34,40252941","-70,85565451",Rengo,Libertador Gral. Bernardo O'Higgins,"0,36"
"-34,40252941","-70,85565451",Rengo,Libertador Gral. Bernardo O'Higgins,"0,69"
"-34,40252941","-70,85565451",Rengo,Libertador Gral. Bernardo O'Higgins,"5,4"
"-34,40252941","-70,85565451",Rengo,Libertador Gral. Bernardo O'Higgins,"15,55"
"-34,40252941","-70,85565451",Rengo,Libertador Gral. Bernardo O'Higgins,"58,10108"
"-33,53548437","-70,56863586",La Florida,Metropolitana de Santiago,"0,43"
"-33,53548437","-70,56863586",La Florida,Metropolitana de Santiago,"1,32"
"-33,53548437","-70,56863586",La Florida,Metropolitana de Santiago,"3,364"
"-33,53548437","-70,56863586",La Florida,Metropolitana de Santiago,"5,134"
"-33,53548437","-70,56863586",La Florida,Metropolitana de Santiago,"21,4745"
"-33,53548437","-70,56863586",La Florida,Metropolitana de Santiago,"26,06578"
"-33,53548437","-70,56863586",La Florida,Metropolitana de Santiago,"41,538"
"-33,57976647","-71,61134624",San Antonio,Valparaíso,"10,444"
"-33,57976647","-71,61134624",San Antonio,Valparaíso,"13,622"
"-33,57976647","-71,61134624",San Antonio,Valparaíso,"22,586"
"-33,57976647","-71,61134624",San Antonio,Valparaíso,"50,019"
"-33,57976647","-71,61134624",San Antonio,Valparaíso,"89,86"
"-33,63667088","-70,70731437",San Bernardo,Metropolitana de Santiago,"0,14"
"-33,63667088","-70,70731437",San Bernardo,Metropolitana de Santiago,"5,72236"
"-33,63667088","-70,70731437",San Bernardo,Metropolitana de Santiago,"31,68877"
"-33,63667088","-70,70731437",San Bernardo,Metropolitana de Santiago,"48,593"
"-33,59423062","-70,70156376",San Bernardo,Metropolitana de Santiago,"0,91"
"-33,59423062","-70,70156376",San Bernardo,Metropolitana de Santiago,"32,9475"
"-33,59423062","-70,70156376",San Bernardo,Metropolitana de Santiago,"34,789"
"-33,59423062","-70,70156376",San Bernardo,Metropolitana de Santiago,"147,0115"
"-32,74995765","-70,72102426",San Felipe,Valparaíso,"2,15"
"-32,74995765","-70,72102426",San Felipe,Valparaíso,"9,36247"
"-32,74995765","-70,72102426",San Felipe,Valparaíso,"29,19"
"-32,74995765","-70,72102426",San Felipe,Valparaíso,"262,6389"
"-34,58600908","-70,9860123",San Fernando,Libertador Gral. Bernardo O'Higgins,"0,15"
"-34,58600908","-70,9860123",San Fernando,Libertador Gral. Bernardo O'Higgins,"0,32"
"-34,58600908","-70,9860123",San Fernando,Libertador Gral. Bernardo O'Higgins,"0,35"
"-34,58600908","-70,9860123",San Fernando,Libertador Gral. Bernardo O'Higgins,"5,05"
"-34,58600908","-70,9860123",San Fernando,Libertador Gral. Bernardo O'Higgins,"9,8"
"-34,58600908","-70,9860123",San Fernando,Libertador Gral. Bernardo O'Higgins,"52,7"
"-33,50538957","-70,63631018",San Joaquín,Metropolitana de Santiago,"5,92"
"-33,50538957","-70,63631018",San Joaquín,Metropolitana de Santiago,"18,434"
"-33,50538957","-70,63631018",San Joaquín,Metropolitana de Santiago,"81,97464"
"-33,50538957","-70,63631018",San Joaquín,Metropolitana de Santiago,"338,83689"
"-33,50617639","-70,57987306",Peñalolén,Metropolitana de Santiago,"33,7985"
"-33,50617639","-70,57987306",Peñalolén,Metropolitana de Santiago,"169,90351"
"-33,59447468","-70,69429487",San Bernardo,Metropolitana de Santiago,"0,15"
"-33,59447468","-70,69429487",San Bernardo,Metropolitana de Santiago,"1,96971"
"-33,59447468","-70,69429487",San Bernardo,Metropolitana de Santiago,"41,645"
"-33,59447468","-70,69429487",San Bernardo,Metropolitana de Santiago,"71,26667"
"-33,44443407","-70,74869634",Pudahuel,Metropolitana de Santiago,"0,2"
"-33,44443407","-70,74869634",Pudahuel,Metropolitana de Santiago,"0,49"
"-33,44443407","-70,74869634",Pudahuel,Metropolitana de Santiago,"4,42396"
"-33,44443407","-70,74869634",Pudahuel,Metropolitana de Santiago,"7,277"
"-33,44443407","-70,74869634",Pudahuel,Metropolitana de Santiago,"644,03551"
"-34,64272921","-71,36674609",Santa Cruz,Libertador Gral. Bernardo O'Higgins,"1,22"
"-34,64272921","-71,36674609",Santa Cruz,Libertador Gral. Bernardo O'Higgins,8
"-34,64272921","-71,36674609",Santa Cruz,Libertador Gral. Bernardo O'Higgins,"15,6"
"-34,64272921","-71,36674609",Santa Cruz,Libertador Gral. Bernardo O'Higgins,"79,68"
"-34,43900083","-71,0717732",San Vicente,Libertador Gral. Bernardo O'Higgins,"0,24"
"-34,43900083","-71,0717732",San Vicente,Libertador Gral. Bernardo O'Higgins,"0,45"
"-34,43900083","-71,0717732",San Vicente,Libertador Gral. Bernardo O'Higgins,"4,8"
"-34,43900083","-71,0717732",San Vicente,Libertador Gral. Bernardo O'Higgins,"9,86"
"-34,43900083","-71,0717732",San Vicente,Libertador Gral. Bernardo O'Higgins,"96,8"
"-33,52730436","-70,63558156",La Granja,Metropolitana de Santiago,"5,13788"
"-33,52730436","-70,63558156",La Granja,Metropolitana de Santiago,"13,935"
"-33,52730436","-70,63558156",La Granja,Metropolitana de Santiago,"33,258"
"-33,52730436","-70,63558156",La Granja,Metropolitana de Santiago,"71,26595"
"-38,71739348","-72,62491945",Temuco,Araucanía,"0,1"
"-38,71739348","-72,62491945",Temuco,Araucanía,"0,71"
"-38,71739348","-72,62491945",Temuco,Araucanía,"38,85381"
"-38,71739348","-72,62491945",Temuco,Araucanía,"40,15"
"-38,71739348","-72,62491945",Temuco,Araucanía,"104,34002"
"-38,73644566","-72,58036722",Temuco,Araucanía,"0,85"
"-38,73644566","-72,58036722",Temuco,Araucanía,"6,76362"
"-38,73644566","-72,58036722",Temuco,Araucanía,"34,77"
"-38,73644566","-72,58036722",Temuco,Araucanía,"63,52129"
"-38,73644566","-72,58036722",Temuco,Araucanía,"152,43376"
"-38,75219871","-72,61780567",Temuco,Araucanía,"0,11"
"-38,75219871","-72,61780567",Temuco,Araucanía,"0,44"
"-38,75219871","-72,61780567",Temuco,Araucanía,"45,13367"
"-38,75219871","-72,61780567",Temuco,Araucanía,"64,74"
"-38,75219871","-72,61780567",Temuco,Araucanía,"94,43714"
"-38,73516124","-72,58360853",Temuco,Araucanía,"46,05"
"-38,73516124","-72,58360853",Temuco,Araucanía,"151,38"
"-36,61315975","-72,95885705",Tomé,Biobío,"0,63"
"-36,61315975","-72,95885705",Tomé,Biobío,"5,74"
"-36,61315975","-72,95885705",Tomé,Biobío,"14,448"
"-36,61315975","-72,95885705",Tomé,Biobío,"36,12"
"-39,83278474","-73,21649058",Valdivia,Los Ríos,"0,49"
"-39,83278474","-73,21649058",Valdivia,Los Ríos,"5,615"
"-39,83278474","-73,21649058",Valdivia,Los Ríos,"47,8"
"-39,83278474","-73,21649058",Valdivia,Los Ríos,"94,195"
"-33,04742975","-71,60892715",Valparaíso,Valparaíso,"12,739"
"-33,04742975","-71,60892715",Valparaíso,Valparaíso,"21,909"
"-33,04742975","-71,60892715",Valparaíso,Valparaíso,"69,24"
"-33,04742975","-71,60892715",Valparaíso,Valparaíso,"87,447"
"-33,04416355","-71,37110339",Villa Alemana,Valparaíso,"5,2765"
"-33,04416355","-71,37110339",Villa Alemana,Valparaíso,"48,61"
"-33,04416355","-71,37110339",Villa Alemana,Valparaíso,"155,31053"
"-33,4897525","-70,6462633",San Miguel,Metropolitana de Santiago,"0,682"
"-33,4897525","-70,6462633",San Miguel,Metropolitana de Santiago,"0,863"
"-33,4897525","-70,6462633",San Miguel,Metropolitana de Santiago,"0,8727"
"-33,4897525","-70,6462633",San Miguel,Metropolitana de Santiago,"1,11"
"-33,4897525","-70,6462633",San Miguel,Metropolitana de Santiago,"3,286"
"-33,4897525","-70,6462633",San Miguel,Metropolitana de Santiago,"5,626"
"-33,4897525","-70,6462633",San Miguel,Metropolitana de Santiago,"9,6205"
"-33,4897525","-70,6462633",San Miguel,Metropolitana de Santiago,"44,1848"
"-34,1827607","-70,6483539",Machalí,Libertador Gral. Bernardo O'Higgins,"0,0221"
"-34,1827607","-70,6483539",Machalí,Libertador Gral. Bernardo O'Higgins,"0,0365"
"-34,1827607","-70,6483539",Machalí,Libertador Gral. Bernardo O'Higgins,"0,1536"
"-33,53564331","-70,70005936",San Bernardo,Metropolitana de Santiago,"0,606"
"-33,53564331","-70,70005936",San Bernardo,Metropolitana de Santiago,"16,455"
"-23,60003466","-70,38922171",Antofagasta,Antofagasta,"5,39"
"-33,33026041","-70,71600836",Quilicura,Metropolitana de Santiago,"1,04"
"-33,33026041","-70,71600836",Quilicura,Metropolitana de Santiago,"2,43"
"-33,33026041","-70,71600836",Quilicura,Metropolitana de Santiago,"2,75"
"-33,33026041","-70,71600836",Quilicura,Metropolitana de Santiago,"3,721"
"-33,33026041","-70,71600836",Quilicura,Metropolitana de Santiago,"4,742"
"-33,33026041","-70,71600836",Quilicura,Metropolitana de Santiago,"9,83"
"-33,33026041","-70,71600836",Quilicura,Metropolitana de Santiago,"12,09"
"-36,77127586","-73,1148162",Talcahuano,Biobío,"1,8"
